Index	Date	Hour	Original	Predicted	Error	Relative Error
680	5/29/2014	7	940	889	51	0.053799102
681	5/29/2014	8	873	896	-23	-0.026559487
682	5/29/2014	9	864	945	-81	-0.094708542
683	5/29/2014	10	886	862	24	0.025985568
684	5/29/2014	11	827	830	-3	-0.003674656
685	5/29/2014	12	768	749	19	0.023751834
686	5/29/2014	13	632	746	-114	-0.181277506
687	5/29/2014	14	580	691	-111	-0.191973385
688	5/29/2014	15	776	616	160	0.205836074
689	5/29/2014	16	789	847	-58	-0.073900873
690	5/29/2014	17	779	769	10	0.01173762
691	5/29/2014	18	557	556	1	0.00144777
692	5/29/2014	19	315	338	-23	-0.075709889
693	5/29/2014	20	166	163	3	0.015762673
694	5/29/2014	21	97	81	16	0.161692547
695	5/29/2014	22	48	48	0	-0.001387014
696	5/29/2014	23	39	31	8	0.193681073
697	5/30/2014	0	44	75	-31	-0.709779661
698	5/30/2014	1	134	89	45	0.328903919
699	5/30/2014	2	211	239	-28	-0.137352524
700	5/30/2014	3	313	353	-40	-0.129613508
701	5/30/2014	4	495	531	-36	-0.073878702
702	5/30/2014	5	732	681	51	0.069362846
703	5/30/2014	6	868	879	-11	-0.012862009
704	5/30/2014	7	847	842	5	0.005088153
705	5/30/2014	8	791	847	-56	-0.07107184
706	5/30/2014	9	861	860	1	0.00014548
707	5/30/2014	10	897	886	11	0.011928309
708	5/30/2014	11	839	853	-14	-0.01771523
709	5/30/2014	12	764	749	15	0.01878994
710	5/30/2014	13	668	702	-34	-0.051963873
711	5/30/2014	14	691	678	13	0.018028824
712	5/30/2014	15	609	728	-119	-0.195966632
713	5/30/2014	16	644	690	-46	-0.072215607
714	5/30/2014	17	627	651	-24	-0.039222108
715	5/30/2014	18	499	487	12	0.023286532
716	5/30/2014	19	334	305	29	0.084980687
717	5/30/2014	20	209	171	38	0.177208403
718	5/30/2014	21	92	103	-11	-0.121279488
719	5/30/2014	22	54	47	7	0.117853133
720	5/30/2014	23	32	33	-1	-0.031664682
721	5/31/2014	0	54	58	-4	-0.084052411
722	5/31/2014	1	129	117	12	0.086171185
723	5/31/2014	2	201	220	-19	-0.096135785
724	5/31/2014	3	341	326	15	0.042781415
725	5/31/2014	4	499	553	-54	-0.110149176
726	5/31/2014	5	644	717	-73	-0.114214588
727	5/31/2014	6	859	785	74	0.0859733
728	5/31/2014	7	778	834	-56	-0.072442293
729	5/31/2014	8	771	791	-20	-0.026719331
730	5/31/2014	9	803	848	-45	-0.056793715
731	5/31/2014	10	765	831	-66	-0.086725027
732	5/31/2014	11	752	748	4	0.00482045
733	5/31/2014	12	705	695	10	0.012832682
734	5/31/2014	13	647	662	-15	-0.024687056
735	5/31/2014	14	661	655	6	0.007969218
736	5/31/2014	15	666	692	-26	-0.03962631
737	5/31/2014	16	649	708	-59	-0.091599417
738	5/31/2014	17	580	655	-75	-0.130151072
739	5/31/2014	18	552	451	101	0.182470011
740	5/31/2014	19	317	356	-39	-0.123691073
741	5/31/2014	20	219	179	40	0.180539724
742	5/31/2014	21	94	101	-7	-0.079403643
743	5/31/2014	22	44	48	-4	-0.096296213
744	5/31/2014	23	29	30	-1	-0.066788681
745	6/1/2014	0	36	48	-12	-0.338050993
746	6/1/2014	1	103	96	7	0.06372274
747	6/1/2014	2	165	181	-16	-0.100538585
748	6/1/2014	3	339	278	61	0.178608896
749	6/1/2014	4	440	534	-94	-0.215272165
750	6/1/2014	5	663	619	44	0.06531145
751	6/1/2014	6	762	799	-37	-0.049621943
752	6/1/2014	7	834	731	103	0.122984565
753	6/1/2014	8	759	833	-74	-0.09870545
754	6/1/2014	9	740	817	-77	-0.104701421
755	6/1/2014	10	733	761	-28	-0.038345638
756	6/1/2014	11	693	723	-30	-0.044586056
757	6/1/2014	12	691	657	34	0.047775942
758	6/1/2014	13	731	641	90	0.122479134
759	6/1/2014	14	709	719	-10	-0.015492765
760	6/1/2014	15	675	718	-43	-0.0637807
761	6/1/2014	16	673	681	-8	-0.013181715
762	6/1/2014	17	741	645	96	0.128877979
763	6/1/2014	18	531	576	-45	-0.086353488
764	6/1/2014	19	348	332	16	0.045759526
765	6/1/2014	20	197	203	-6	-0.032794983
766	6/1/2014	21	86	95	-9	-0.114534317
767	6/1/2014	22	43	47	-4	-0.113187413
768	6/1/2014	23	43	28	15	0.343645198
769	6/2/2014	0	55	60	-5	-0.106603195
770	6/2/2014	1	100	138	-38	-0.38525202
771	6/2/2014	2	206	166	40	0.192398869
772	6/2/2014	3	337	347	-10	-0.029753958
773	6/2/2014	4	450	527	-77	-0.171994476
774	6/2/2014	5	663	662	1	0.000980172
775	6/2/2014	6	904	790	114	0.125692075
776	6/2/2014	7	842	914	-72	-0.086612114
777	6/2/2014	8	840	811	29	0.034448617
778	6/2/2014	9	938	848	90	0.095302636
779	6/2/2014	10	964	901	63	0.065075666
780	6/2/2014	11	987	893	94	0.094871103
781	6/2/2014	12	847	892	-45	-0.053719353
782	6/2/2014	13	785	747	38	0.048150112
783	6/2/2014	14	804	756	48	0.058460915
784	6/2/2014	15	861	809	52	0.059977899
785	6/2/2014	16	814	836	-22	-0.027736081
786	6/2/2014	17	798	774	24	0.029717417
787	6/2/2014	18	552	631	-79	-0.143144234
788	6/2/2014	19	312	350	-38	-0.121840971
789	6/2/2014	20	153	191	-38	-0.251949447
790	6/2/2014	21	89	78	11	0.122758661
791	6/2/2014	22	50	47	3	0.044764736
792	6/2/2014	23	30	38	-8	-0.282076927
793	6/3/2014	0	44	41	3	0.06583218
794	6/3/2014	1	114	110	4	0.031727754
795	6/3/2014	2	237	195	42	0.176602236
796	6/3/2014	3	342	391	-49	-0.144915472
797	6/3/2014	4	509	479	30	0.057281485
798	6/3/2014	5	742	717	25	0.03319508
799	6/3/2014	6	856	929	-73	-0.085517138
800	6/3/2014	7	957	851	106	0.11006151
801	6/3/2014	8	918	883	35	0.037081949
802	6/3/2014	9	981	951	30	0.029566105
803	6/3/2014	10	1014	973	41	0.04017533
804	6/3/2014	11	925	940	-15	-0.017244728
805	6/3/2014	12	879	835	44	0.049069362
806	6/3/2014	13	836	817	19	0.021738663
807	6/3/2014	14	780	827	-47	-0.061512992
808	6/3/2014	15	779	751	28	0.034674659
809	6/3/2014	16	746	770	-24	-0.032974289
810	6/3/2014	17	781	750	31	0.038486928
811	6/3/2014	18	625	588	37	0.057955441
812	6/3/2014	19	308	369	-61	-0.199080143
813	6/3/2014	20	151	188	-37	-0.245840271
814	6/3/2014	21	78	76	2	0.021584998
815	6/3/2014	22	52	43	9	0.165699479
816	6/3/2014	23	53	37	16	0.297123295
817	6/4/2014	0	57	67	-10	-0.186217506
818	6/4/2014	1	109	124	-15	-0.144208026
819	6/4/2014	2	291	196	95	0.326155988
820	6/4/2014	3	405	463	-58	-0.144045065
821	6/4/2014	4	569	562	7	0.010581911
822	6/4/2014	5	769	774	-5	-0.007048861
823	6/4/2014	6	908	940	-32	-0.035774239
824	6/4/2014	7	887	944	-57	-0.064820535
825	6/4/2014	8	965	875	90	0.092576782
826	6/4/2014	9	994	1002	-8	-0.008300259
827	6/4/2014	10	1010	977	33	0.031993904
828	6/4/2014	11	889	959	-70	-0.079664778
829	6/4/2014	12	849	825	24	0.027887112
830	6/4/2014	13	777	813	-36	-0.046814161
831	6/4/2014	14	854	782	72	0.084240951
832	6/4/2014	15	801	850	-49	-0.062051571
833	6/4/2014	16	959	770	189	0.196741503
834	6/4/2014	17	870	910	-40	-0.046756116
835	6/4/2014	18	664	675	-11	-0.016614757
836	6/4/2014	19	346	369	-23	-0.066944959
837	6/4/2014	20	205	183	22	0.103404346
838	6/4/2014	21	92	100	-8	-0.097043763
839	6/4/2014	22	71	51	20	0.267932397
840	6/4/2014	23	46	52	-6	-0.140040568
841	6/5/2014	0	56	56	0	-0.007519617
842	6/5/2014	1	142	122	20	0.134771594
843	6/5/2014	2	260	273	-13	-0.052304792
844	6/5/2014	3	382	417	-35	-0.092363585
845	6/5/2014	4	555	536	19	0.033926374
846	6/5/2014	5	785	799	-14	-0.018527126
847	6/5/2014	6	959	960	-1	-0.001618033
848	6/5/2014	7	1006	979	27	0.026252392
849	6/5/2014	8	979	973	6	0.005430433
850	6/5/2014	9	951	1026	-75	-0.079545429
851	6/5/2014	10	1019	979	40	0.0382827
852	6/5/2014	11	1001	946	55	0.054939474
853	6/5/2014	12	869	930	-61	-0.071027835
854	6/5/2014	13	740	840	-100	-0.135436165
855	6/5/2014	14	806	758	48	0.059530596
856	6/5/2014	15	789	817	-28	-0.036066132
857	6/5/2014	16	846	826	20	0.022623309
858	6/5/2014	17	829	859	-30	-0.036764285
859	6/5/2014	18	671	607	64	0.093974919
860	6/5/2014	19	365	359	6	0.015289516
861	6/5/2014	20	169	195	-26	-0.157394531
862	6/5/2014	21	95	85	10	0.105162886
863	6/5/2014	22	43	57	-14	-0.332993483
864	6/5/2014	23	52	36	16	0.288503727
865	6/6/2014	0	73	63	10	0.136414237
866	6/6/2014	1	130	148	-18	-0.144807903
867	6/6/2014	2	259	277	-18	-0.071712207
868	6/6/2014	3	382	371	11	0.027858812
869	6/6/2014	4	554	544	10	0.016997752
870	6/6/2014	5	821	802	19	0.022369036
871	6/6/2014	6	912	1002	-90	-0.098740262
872	6/6/2014	7	899	938	-39	-0.043397599
873	6/6/2014	8	879	921	-42	-0.048907827
874	6/6/2014	9	908	943	-35	-0.038835939
875	6/6/2014	10	935	967	-32	-0.035130665
876	6/6/2014	11	921	915	6	0.005583403
877	6/6/2014	12	816	853	-37	-0.046322562
878	6/6/2014	13	722	756	-34	-0.047818101
879	6/6/2014	14	716	767	-51	-0.071744514
880	6/6/2014	15	778	729	49	0.061784304
881	6/6/2014	16	793	838	-45	-0.057288423
882	6/6/2014	17	733	780	-47	-0.065106882
883	6/6/2014	18	568	582	-14	-0.025162669
884	6/6/2014	19	360	314	46	0.126389447
885	6/6/2014	20	214	179	35	0.159098043
886	6/6/2014	21	86	104	-18	-0.21930585
887	6/6/2014	22	62	52	10	0.150873117
888	6/6/2014	23	44	49	-5	-0.124623549
889	6/7/2014	0	45	57	-12	-0.276520011
890	6/7/2014	1	99	106	-7	-0.078081037
891	6/7/2014	2	239	217	22	0.090856782
892	6/7/2014	3	376	364	12	0.029850461
893	6/7/2014	4	604	563	41	0.066288335
894	6/7/2014	5	733	835	-102	-0.139707045
895	6/7/2014	6	821	857	-36	-0.043887954
896	6/7/2014	7	932	861	71	0.075566242
897	6/7/2014	8	916	933	-17	-0.019637611
898	6/7/2014	9	803	952	-149	-0.185858115
899	6/7/2014	10	890	876	14	0.014952244
900	6/7/2014	11	875	863	12	0.013171557
901	6/7/2014	12	799	824	-25	-0.032171246
902	6/7/2014	13	770	732	38	0.048427481
903	6/7/2014	14	697	788	-91	-0.130584318
904	6/7/2014	15	718	729	-11	-0.016115214
905	6/7/2014	16	750	767	-17	-0.023683266
906	6/7/2014	17	689	752	-63	-0.092349594
907	6/7/2014	18	570	568	2	0.002355501
908	6/7/2014	19	381	316	65	0.170156389
909	6/7/2014	20	184	200	-16	-0.08863114
910	6/7/2014	21	103	89	14	0.128273061
911	6/7/2014	22	75	61	14	0.185163773
912	6/7/2014	23	26	60	-34	-1.329591777
913	6/8/2014	0	47	35	12	0.245058639
914	6/8/2014	1	111	100	11	0.096266332
915	6/8/2014	2	190	269	-79	-0.418212269
916	6/8/2014	3	355	318	37	0.102868875
917	6/8/2014	4	543	505	38	0.069244474
918	6/8/2014	5	657	759	-102	-0.155577262
919	6/8/2014	6	928	793	135	0.14459136
920	6/8/2014	7	881	923	-42	-0.048210768
921	6/8/2014	8	858	902	-44	-0.051554374
922	6/8/2014	9	788	861	-73	-0.093416733
923	6/8/2014	10	776	850	-74	-0.095364545
924	6/8/2014	11	788	786	2	0.002275252
925	6/8/2014	12	780	753	27	0.033684944
926	6/8/2014	13	705	724	-19	-0.02767611
927	6/8/2014	14	746	729	17	0.022161195
928	6/8/2014	15	835	740	95	0.113295856
929	6/8/2014	16	781	882	-101	-0.129649879
930	6/8/2014	17	802	750	52	0.064276325
931	6/8/2014	18	641	613	28	0.04231345
932	6/8/2014	19	366	378	-12	-0.034565047
933	6/8/2014	20	200	200	0	-0.001442853
934	6/8/2014	21	108	94	14	0.123781937
935	6/8/2014	22	49	68	-19	-0.398063685
936	6/8/2014	23	42	34	8	0.167119485
937	6/9/2014	0	53	54	-1	-0.032869755
938	6/9/2014	1	108	120	-12	-0.11476744
939	6/9/2014	2	233	225	8	0.033781424
940	6/9/2014	3	389	362	27	0.067227855
941	6/9/2014	4	550	594	-44	-0.080986239
942	6/9/2014	5	843	737	106	0.125682293
943	6/9/2014	6	853	979	-126	-0.14776328
944	6/9/2014	7	1024	904	120	0.11633034
945	6/9/2014	8	1006	986	20	0.01935825
946	6/9/2014	9	1079	925	154	0.142710608
947	6/9/2014	10	1127	1093	34	0.029459117
948	6/9/2014	11	1018	1065	-47	-0.046728081
949	6/9/2014	12	949	904	45	0.046848445
950	6/9/2014	13	937	838	99	0.10491645
951	6/9/2014	14	858	911	-53	-0.061879803
952	6/9/2014	15	887	893	-6	-0.0074733
953	6/9/2014	16	949	892	57	0.059674398
954	6/9/2014	17	941	876	65	0.068203996
955	6/9/2014	18	677	749	-72	-0.106566994
956	6/9/2014	19	309	410	-101	-0.327852782
957	6/9/2014	20	166	166	0	-0.002649055
958	6/9/2014	21	81	91	-10	-0.126177413
959	6/9/2014	22	54	52	2	0.035044089
960	6/9/2014	23	46	38	8	0.171249842
961	6/10/2014	0	53	61	-8	-0.157195124
962	6/10/2014	1	118	112	6	0.047429566
963	6/10/2014	2	253	232	21	0.0826383
964	6/10/2014	3	409	414	-5	-0.012242379
965	6/10/2014	4	593	615	-22	-0.038092839
966	6/10/2014	5	847	789	58	0.067612683
967	6/10/2014	6	939	978	-39	-0.041907363
968	6/10/2014	7	956	998	-42	-0.044196055
969	6/10/2014	8	1021	949	72	0.069962336
970	6/10/2014	9	951	993	-42	-0.045180803
971	6/10/2014	10	1032	987	45	0.043309142
972	6/10/2014	11	1035	986	49	0.047196831
973	6/10/2014	12	885	944	-59	-0.067123971
974	6/10/2014	13	832	825	7	0.008203745
975	6/10/2014	14	792	798	-6	-0.008245207
976	6/10/2014	15	821	851	-30	-0.037536177
977	6/10/2014	16	876	837	39	0.043586518
978	6/10/2014	17	912	852	60	0.064917131
979	6/10/2014	18	612	695	-83	-0.137153438
980	6/10/2014	19	363	350	13	0.033388749
981	6/10/2014	20	164	195	-31	-0.191577568
982	6/10/2014	21	115	85	30	0.254108595
983	6/10/2014	22	63	70	-7	-0.112642056
984	6/10/2014	23	43	41	2	0.025192908
985	6/11/2014	0	75	53	22	0.285278502
986	6/11/2014	1	120	148	-28	-0.237281697
987	6/11/2014	2	286	249	37	0.12697799
988	6/11/2014	3	398	450	-52	-0.131951914
989	6/11/2014	4	575	599	-24	-0.042759232
990	6/11/2014	5	783	803	-20	-0.025749457
991	6/11/2014	6	1011	913	98	0.096765209
992	6/11/2014	7	1123	1090	33	0.028705437
993	6/11/2014	8	954	1092	-138	-0.145613141
994	6/11/2014	9	1013	911	102	0.100407188
995	6/11/2014	10	1075	1048	27	0.024501983
996	6/11/2014	11	1057	1040	17	0.015825073
997	6/11/2014	12	974	965	9	0.008702453
998	6/11/2014	13	796	897	-101	-0.127027108
999	6/11/2014	14	837	778	59	0.069307843
1000	6/11/2014	15	846	879	-33	-0.039402584
1001	6/11/2014	16	828	900	-72	-0.087137973
1002	6/11/2014	17	892	838	54	0.060201473
1003	6/11/2014	18	661	664	-3	-0.004636416
1004	6/11/2014	19	360	381	-21	-0.059512782
1005	6/11/2014	20	227	181	46	0.198932479
1006	6/11/2014	21	100	122	-22	-0.224125831
1007	6/11/2014	22	58	60	-2	-0.038970697
1008	6/11/2014	23	50	38	12	0.23106975
1009	6/12/2014	0	58	69	-11	-0.190077018
1010	6/12/2014	1	144	122	22	0.151740273
1011	6/12/2014	2	286	285	1	0.000600546
1012	6/12/2014	3	378	445	-67	-0.17926276
1013	6/12/2014	4	592	569	23	0.038562941
1014	6/12/2014	5	883	816	67	0.074789434
1015	6/12/2014	6	953	1065	-112	-0.117664857
1016	6/12/2014	7	1010	1035	-25	-0.025664243
1017	6/12/2014	8	959	979	-20	-0.021146795
1018	6/12/2014	9	1115	966	149	0.133269883
1019	6/12/2014	10	1027	1152	-125	-0.122114263
1020	6/12/2014	11	1027	1010	17	0.016198459
1021	6/12/2014	12	957	930	27	0.027691141
1022	6/12/2014	13	861	875	-14	-0.017048512
1023	6/12/2014	14	805	853	-48	-0.059700849
1024	6/12/2014	15	889	856	33	0.036515572
1025	6/12/2014	16	902	898	4	0.003408396
1026	6/12/2014	17	911	935	-24	-0.026374403
1027	6/12/2014	18	625	676	-51	-0.081712629
1028	6/12/2014	19	365	339	26	0.069867363
1029	6/12/2014	20	158	196	-38	-0.240783868
1030	6/12/2014	21	91	90	1	0.003188271
1031	6/12/2014	22	39	52	-13	-0.338839885
1032	6/12/2014	23	31	34	-3	-0.108916681
1033	6/13/2014	0	52	46	6	0.101479448
1034	6/13/2014	1	110	111	-1	-0.015013654
1035	6/13/2014	2	164	246	-82	-0.50042353
1036	6/13/2014	3	277	268	9	0.029336969
1037	6/13/2014	4	470	434	36	0.075291348
1038	6/13/2014	5	638	730	-92	-0.144562612
1039	6/13/2014	6	798	769	29	0.035615441
1040	6/13/2014	7	1024	879	145	0.141451902
1041	6/13/2014	8	952	971	-19	-0.020932505
1042	6/13/2014	9	871	1007	-136	-0.156909653
1043	6/13/2014	10	1014	903	111	0.108763614
1044	6/13/2014	11	907	986	-79	-0.087990601
1045	6/13/2014	12	876	866	10	0.011329417
1046	6/13/2014	13	784	800	-16	-0.020455387
1047	6/13/2014	14	755	772	-17	-0.022550009
1048	6/13/2014	15	772	803	-31	-0.041281001
1049	6/13/2014	16	774	818	-44	-0.05750683
1050	6/13/2014	17	800	821	-21	-0.027239644
1051	6/13/2014	18	585	571	14	0.023387846
1052	6/13/2014	19	365	328	37	0.100793132
1053	6/13/2014	20	199	186	13	0.065042034
1054	6/13/2014	21	90	101	-11	-0.127899716
1055	6/13/2014	22	50	49	1	0.019924498
1056	6/13/2014	23	54	40	14	0.246585371
1057	6/14/2014	0	47	71	-24	-0.512640925
1058	6/14/2014	1	114	104	10	0.085834805
1059	6/14/2014	2	236	227	9	0.035689307
1060	6/14/2014	3	363	359	4	0.009304276
1061	6/14/2014	4	552	569	-17	-0.031287517
1062	6/14/2014	5	717	778	-61	-0.085270058
1063	6/14/2014	6	961	868	93	0.096030509
1064	6/14/2014	7	1027	1073	-46	-0.045578943
1065	6/14/2014	8	977	981	-4	-0.004612421
1066	6/14/2014	9	906	987	-81	-0.090150329
1067	6/14/2014	10	911	973	-62	-0.068074071
1068	6/14/2014	11	950	930	20	0.020566909
1069	6/14/2014	12	870	896	-26	-0.030838066
1070	6/14/2014	13	727	798	-71	-0.097848994
1071	6/14/2014	14	807	732	75	0.092218758
1072	6/14/2014	15	788	853	-65	-0.082709304
1073	6/14/2014	16	834	811	23	0.026884643
1074	6/14/2014	17	854	865	-11	-0.013801087
1075	6/14/2014	18	632	629	3	0.004688179
1076	6/14/2014	19	382	370	12	0.030058492
1077	6/14/2014	20	238	190	48	0.199497968
1078	6/14/2014	21	149	122	27	0.175959858
1079	6/14/2014	22	56	71	-15	-0.272675733
1080	6/14/2014	23	39	45	-6	-0.158253449
1081	6/15/2014	0	52	52	0	-0.013631997
1082	6/15/2014	1	87	118	-31	-0.357640331
1083	6/15/2014	2	189	189	0	-0.001692265
1084	6/15/2014	3	372	305	67	0.177620017
1085	6/15/2014	4	533	591	-58	-0.109175955
1086	6/15/2014	5	705	742	-37	-0.053313001
1087	6/15/2014	6	926	857	69	0.073780184
1088	6/15/2014	7	984	1037	-53	-0.054087997
1089	6/15/2014	8	937	931	6	0.00559361
1090	6/15/2014	9	822	954	-132	-0.161776238
1091	6/15/2014	10	892	887	5	0.005423196
1092	6/15/2014	11	783	901	-118	-0.151629406
1093	6/15/2014	12	811	788	23	0.027890348
1094	6/15/2014	13	836	730	106	0.126210629
1095	6/15/2014	14	915	836	79	0.086214941
1096	6/15/2014	15	882	910	-28	-0.032409778
1097	6/15/2014	16	953	877	76	0.079265406
1098	6/15/2014	17	904	943	-39	-0.043303045
1099	6/15/2014	18	629	634	-5	-0.009249029
1100	6/15/2014	19	341	378	-37	-0.111346631
1101	6/15/2014	20	170	195	-25	-0.148527797
1102	6/15/2014	21	89	91	-2	-0.030220738
1103	6/15/2014	22	52	45	7	0.129249461
1104	6/15/2014	23	32	45	-13	-0.412083741
1105	6/16/2014	0	54	40	14	0.245199821
1106	6/16/2014	1	114	114	0	-0.002634108
1107	6/16/2014	2	251	223	28	0.108652522
1108	6/16/2014	3	375	388	-13	-0.03708943
1109	6/16/2014	4	644	553	91	0.140238512
1110	6/16/2014	5	905	842	63	0.068795277
1111	6/16/2014	6	1058	1071	-13	-0.012599842
1112	6/16/2014	7	1079	1144	-65	-0.060904149
1113	6/16/2014	8	977	1011	-34	-0.035415842
1114	6/16/2014	9	1137	959	178	0.156318337
1115	6/16/2014	10	1054	1160	-106	-0.100609841
1116	6/16/2014	11	1093	1003	90	0.081666697
1117	6/16/2014	12	1052	1012	40	0.037076638
1118	6/16/2014	13	873	931	-58	-0.066590363
1119	6/16/2014	14	876	903	-27	-0.0310663
1120	6/16/2014	15	900	878	22	0.024101035
1121	6/16/2014	16	913	924	-11	-0.012358263
1122	6/16/2014	17	838	937	-99	-0.119042835
1123	6/16/2014	18	649	617	32	0.048081828
1124	6/16/2014	19	401	380	21	0.051342377
1125	6/16/2014	20	238	210	28	0.113450993
1126	6/16/2014	21	85	126	-41	-0.493472144
1127	6/16/2014	22	66	41	25	0.363972181
1128	6/16/2014	23	31	48	-17	-0.560210599
1129	6/17/2014	0	58	46	12	0.202037934
1130	6/17/2014	1	154	116	38	0.243127194
1131	6/17/2014	2	246	280	-34	-0.140168275
1132	6/17/2014	3	389	407	-18	-0.048103317
1133	6/17/2014	4	699	590	109	0.155370772
1134	6/17/2014	5	861	903	-42	-0.049573924
1135	6/17/2014	6	1048	1100	-52	-0.050314884
1136	6/17/2014	7	1123	1140	-17	-0.015762138
1137	6/17/2014	8	962	1045	-83	-0.086282215
1138	6/17/2014	9	1072	953	119	0.110543923
1139	6/17/2014	10	1077	1117	-40	-0.038012065
1140	6/17/2014	11	1018	1029	-11	-0.010962588
1141	6/17/2014	12	943	971	-28	-0.03027927
1142	6/17/2014	13	850	846	4	0.004268601
1143	6/17/2014	14	814	888	-74	-0.091388895
1144	6/17/2014	15	1002	839	163	0.161767591
1145	6/17/2014	16	1047	1016	31	0.029505083
1146	6/17/2014	17	988	1007	-19	-0.020233245
1147	6/17/2014	18	727	697	30	0.040709308
1148	6/17/2014	19	442	417	25	0.055627754
1149	6/17/2014	20	197	245	-48	-0.248181445
1150	6/17/2014	21	109	96	13	0.110279335
1151	6/17/2014	22	63	59	4	0.050481164
1152	6/17/2014	23	48	42	6	0.107555238
1153	6/18/2014	0	59	65	-6	-0.108558285
1154	6/18/2014	1	137	124	13	0.091230526
1155	6/18/2014	2	267	268	-1	-0.005513142
1156	6/18/2014	3	462	426	36	0.07791213
1157	6/18/2014	4	652	716	-64	-0.099038888
1158	6/18/2014	5	952	857	95	0.099756171
1159	6/18/2014	6	1060	1166	-106	-0.100883864
1160	6/18/2014	7	1121	1124	-3	-0.003491493
1161	6/18/2014	8	975	1035	-60	-0.062303352
1162	6/18/2014	9	1107	1007	100	0.089760917
1163	6/18/2014	10	1048	1106	-58	-0.056034035
1164	6/18/2014	11	1047	1032	15	0.013943809
1165	6/18/2014	12	975	992	-17	-0.017545877
1166	6/18/2014	13	864	866	-2	-0.002716725
1167	6/18/2014	14	925	915	10	0.01030645
1168	6/18/2014	15	916	956	-40	-0.043814744
1169	6/18/2014	16	960	972	-12	-0.01261727
1170	6/18/2014	17	887	926	-39	-0.044489059
1171	6/18/2014	18	750	671	79	0.10472205
1172	6/18/2014	19	397	436	-39	-0.099807672
1173	6/18/2014	20	191	213	-22	-0.119148986
1174	6/18/2014	21	117	98	19	0.159133268
1175	6/18/2014	22	72	66	6	0.073196488
1176	6/18/2014	23	37	43	-6	-0.184732407
1177	6/19/2014	0	51	56	-5	-0.09972142
1178	6/19/2014	1	134	113	21	0.153311263
1179	6/19/2014	2	234	259	-25	-0.110569039
1180	6/19/2014	3	390	407	-17	-0.04552708
1181	6/19/2014	4	592	631	-39	-0.066419691
1182	6/19/2014	5	875	815	60	0.068399559
1183	6/19/2014	6	1023	1070	-47	-0.046724811
1184	6/19/2014	7	1048	1092	-44	-0.042098789
1185	6/19/2014	8	1017	939	78	0.076414688
1186	6/19/2014	9	1002	1088	-86	-0.086235265
1187	6/19/2014	10	1046	1014	32	0.030062018
1188	6/19/2014	11	1086	998	88	0.080327454
1189	6/19/2014	12	987	1022	-35	-0.036276984
1190	6/19/2014	13	884	906	-22	-0.02519373
1191	6/19/2014	14	902	894	8	0.008300825
1192	6/19/2014	15	871	952	-81	-0.093029953
1193	6/19/2014	16	963	940	23	0.023367662
1194	6/19/2014	17	901	920	-19	-0.021685888
1195	6/19/2014	18	705	692	13	0.018179488
1196	6/19/2014	19	372	405	-33	-0.089849479
1197	6/19/2014	20	197	191	6	0.025667898
1198	6/19/2014	21	108	99	9	0.075650351
1199	6/19/2014	22	55	67	-12	-0.219536257
1200	6/19/2014	23	33	33	0	-0.015319131
1201	6/20/2014	0	66	51	15	0.227038896
1202	6/20/2014	1	141	155	-14	-0.103820806
1203	6/20/2014	2	257	265	-8	-0.032906921
1204	6/20/2014	3	385	408	-23	-0.060691232
1205	6/20/2014	4	615	615	0	-0.000986843
1206	6/20/2014	5	739	889	-150	-0.203239966
1207	6/20/2014	6	945	914	31	0.032505625
1208	6/20/2014	7	974	1024	-50	-0.051709358
1209	6/20/2014	8	854	920	-66	-0.077563064
1210	6/20/2014	9	857	980	-123	-0.14407447
1211	6/20/2014	10	967	879	88	0.090828525
1212	6/20/2014	11	861	1003	-142	-0.165767646
1213	6/20/2014	12	977	858	119	0.121655327
1214	6/20/2014	13	818	853	-35	-0.043365951
1215	6/20/2014	14	867	837	30	0.034137122
1216	6/20/2014	15	861	910	-49	-0.05727299
1217	6/20/2014	16	983	920	63	0.063175329
1218	6/20/2014	17	850	908	-58	-0.068382748
1219	6/20/2014	18	667	679	-12	-0.018471378
1220	6/20/2014	19	369	389	-20	-0.056904338
1221	6/20/2014	20	199	191	8	0.040085793
1222	6/20/2014	21	119	103	16	0.129859054
1223	6/20/2014	22	68	71	-3	-0.051741365
1224	6/20/2014	23	50	38	12	0.224895702
1225	6/21/2014	0	54	72	-18	-0.341406997
1226	6/21/2014	1	113	134	-21	-0.18891054
1227	6/21/2014	2	260	210	50	0.189002662
1228	6/21/2014	3	422	422	0	-0.000991268
1229	6/21/2014	4	632	685	-53	-0.08540075
1230	6/21/2014	5	927	847	80	0.086184893
1231	6/21/2014	6	1062	1073	-11	-0.011035776
1232	6/21/2014	7	1101	1120	-19	-0.017302011
1233	6/21/2014	8	1052	981	71	0.06744222
1234	6/21/2014	9	1000	1079	-79	-0.07956443
1235	6/21/2014	10	948	1042	-94	-0.099786815
1236	6/21/2014	11	874	951	-77	-0.088190701
1237	6/21/2014	12	842	883	-41	-0.049759455
1238	6/21/2014	13	859	787	72	0.08351854
1239	6/21/2014	14	850	904	-54	-0.063832568
1240	6/21/2014	15	879	892	-13	-0.015329348
1241	6/21/2014	16	904	958	-54	-0.060285619
1242	6/21/2014	17	772	848	-76	-0.098652829
1243	6/21/2014	18	676	644	32	0.046630111
1244	6/21/2014	19	397	378	19	0.047449044
1245	6/21/2014	20	184	199	-15	-0.085662155
